ID,Year,Name,G1,G2,G3,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
1102,2001.0,Training Day,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1103,1997.0,Jane Eyre,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1104,1983.0,Krull,Action,Adventure,Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,1993.0,RoboCop 3,Action,Crime,Sci-Fi,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1106,1998.0,Virtual Girl,Sci-Fi,Thriller,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1107,2004.0,NBA Street Series: Ankle Breakers: Vol. 2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,2000.0,Dr. Andrew Weil: 8 Weeks to Optimum Health & Spontaneous Healing,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,1964.0,My Fair Lady: Special Edition: Bonus Material,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,2003.0,Secondhand Lions,Comedy,Drama,Family,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1972.0,Cries and Whispers,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,1957.0,The Delicate Delinquent,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,1998.0,Lost Universe,Animation,Comedy,Sci-Fi,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1114,1929.0,Hell's Angels,Drama,War,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1115,1991.0,Hammers Over the Anvil,Biography,Drama,Romance,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1116,1984.0,Runaway,Action,Crime,Sci-Fi,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1117,1991.0,Vegas in Space,Sci-Fi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1118,1980.0,Moscow Does Not Believe in Tears,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1119,2005.0,Pink Floyd: Inside Pink Floyd: A Critical Review 1975-1996,Documentary,Biography,Music,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1120,1982.0,Quest for Fire,Adventure,Drama,History,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,2001.0,MVP 2:  Most Vertical Primate,Comedy,Family,Sport,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1122,1980.0,The Attic / Crawl Space (Double Feature),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,1993.0,Dragon: The Bruce Lee Story,Action,Biography,Drama,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,1932.0,Rain,Action,Thriller,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1125,2001.0,Automotive Series: Porsche,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,2003.0,Uncovered: The Whole Truth About the Iraq War,Documentary,War,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1127,1973.0,Clive Barker's Salome / The Forbidden,Horror,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,1971.0,Sweet Sweetback's Baadasssss Song,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1129,1935.0,Mutiny on the Bounty,Action,Adventure,Drama,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,1991.0,Impromptu,Biography,Comedy,Music,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1131,1965.0,Chained Girls / Daughters of Lesbos: Double Feature,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,1994.0,Romeo is Bleeding,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,2003.0,Malibu Spring Break,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,2005.0,Empire Falls,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1135,1996.0,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,Crime,Drama,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,1993.0,Naked,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1137,2004.0,Artie Lange: It's the Whiskey Talkin',Comedy,Documentary,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,2003.0,Freddy vs. Jason,Action,Horror,Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1139,2003.0,Wolf's Rain,Action,Sci-Fi,Animation,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1140,1996.0,To Gillian on her 37th Birthday,Drama,Fantasy,Romance,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1141,2004.0,Kyun! Ho Gaya Na,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1142,1981.0,Polyester,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,1943.0,Phantom of the Opera,Horror,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,1991.0,Fried Green Tomatoes,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,2001.0,The Wedding Planner,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1146,1983.0,Fearless Hyena 1 / Fearless Hyena 2,Action,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,1983.0,To the Lighthouse,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,1981.0,For Your Eyes Only,Action,Adventure,Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1149,2001.0,Electric Light Orchestra: Zoom Tour Live,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,2000.0,Hate.com,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,2001.0,Valentine,Horror,Mystery,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1152,1999.0,Charisma,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,1943.0,On Approval,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,1971.0,Twitch of the Death Nerve,Horror,Mystery,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1155,1980.0,Magnum P.I.: Season 1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,2004.0,Being Ron Jeremy,Short,Comedy,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1157,1997.0,Chinese Box,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1158,2004.0,I Do (But I Don't),Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1159,1961.0,Rocky & Bullwinkle: The Best of Fractured Fairy Tales: Vol. 1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,1999.0,In Too Deep,Crime,Thriller,Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1161,2000.0,Take Me Home: The John Denver Story,Biography,Drama,Music,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1162,2003.0,Onmyoji 2,Action,Fantasy,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,1984.0,2010: The Year We Make Contact,Adventure,Mystery,Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1164,1980.0,Return of the Secaucus 7,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,1999.0,Witness Protection,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,1950.0,Great Rupert,Comedy,Family,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,1999.0,La Buche,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,2004.0,Rodney Dangerfield: No Respect: The Ultimate Collection,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,1997.0,Bjork: Shepherds Bush Empire,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,1997.0,Truth or Consequences,Game-Show,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,2001.0,RoboCop: Crash and Burn,Action,Crime,Sci-Fi,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1172,1998.0,Krippendorf's Tribe,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,1999.0,Walking with Dinosaurs,Animation,Adventure,Family,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,1993.0,The Sandlot,Comedy,Drama,Family,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,1984.0,Repo Man,Comedy,Crime,Sci-Fi,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1176,2001.0,The Devil's Backbone,Drama,Horror,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,2004.0,Essential Music Videos: Totally 80s,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,1932.0,Boudu Saved from Drowning,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,1997.0,The Education of Little Tree,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,2001.0,A Beautiful Mind,Biography,Drama,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,2003.0,Rolie Polie Olie: Springy-Time Fun,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,1978.0,Gray Lady Down,Adventure,Drama,History,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,1980.0,Night of the Hunted,Drama,Horror,Mystery,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1184,2004.0,The Wizard of Oz,Adventure,Family,Fantasy,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,1998.0,Mischievous,Thriller,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1186,1939.0,Jamaica Inn,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,1971.0,The Abominable Dr. Phibes,Comedy,Horror,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,2002.0,A Little Inside,Comedy,Drama,Family,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,1986.0,Aida: Giuseppe Verdi: Teatro Alla Scala,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,1996.0,The Late Shift,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,1997.0,Most Wanted,Action,Thriller,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1192,2004.0,Masters of Poker: Phil Hellmuth's Million Dollar Texas Hold'em Tournament Strategies,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,1998.0,Beloved,Drama,History,Horror,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,1997.0,Fall,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1195,1988.0,Madonna: The Girlie Show: Live Down Under,Documentary,Music,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1196,2004.0,Secrets of Lost Empires 2: Medieval Siege,Documentary,Biography,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,1999.0,50 Years: The Best of Hollywood,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,1971.0,The Cat O'Nine Tails,Horror,Mystery,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1199,1975.0,Queen of the Stardust Ballroom,Romance,Drama,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,1999.0,Teaching Mrs. Tingle,Comedy,Thriller,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1201,1991.0,True Colors,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,1983.0,National Lampoon's Vacation,Adventure,Comedy,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,1963.0,The Andy Griffith Show: Vol 3: Andy Discovers America / Andy's English Valet,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,1990.0,Iron & Silk,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1994.0,Dragstrip Girl,Action,Drama,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,2005.0,Bratz: Rock Angelz,Adventure,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,1962.0,Experiment in Terror,Crime,Mystery,Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1208,1963.0,The Twilight Zone: Vol. 15,Fantasy,Horror,Mystery,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1209,1976.0,Swashbuckler,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,1981.0,Zorro,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,2004.0,Modigliani,Biography,Drama,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,1988.0,Red Dwarf: Series 2: Bonus Material,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,1999.0,VeggieTales: Madame Blueberry,Animation,Short,Family,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1214,1972.0,Bawarchi,Comedy,Musical,Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1215,1987.0,Walk Like a Man,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,1993.0,Fire in the Sky,Biography,Drama,Fantasy,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,2001.0,Dragon Tales: Let's Share! Let's Play!,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,1972.0,Frenzy,Thriller,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1219,2003.0,Blind Shaft,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,2004.0,Man on Fire,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,1980.0,Seems Like Old Times,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1222,1979.0,Little House on the Prairie: Season 6,Drama,Family,Romance,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1223,1999.0,Hard,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,1947.0,The Ghost and Mrs. Muir,Comedy,Drama,Fantasy,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,2000.0,Jim Breuer: Heavy Metal Comedy,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,1971.0,Summer of '42,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1227,2005.0,The Horror Within,Horror,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,2004.0,The Carol Burnett Show: Let's Bump Up the Lights!,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,1994.0,Speechless,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,2005.0,Carlos Mencia: Not for the Easily Offended: Live in San Jose,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,1999.0,Batman Beyond: Tech Wars / Disappearing Inque,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,1927.0,It,Drama,Horror,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1233,2002.0,Repli-Kate,Comedy,Sci-Fi,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1234,1994.0,Crooklyn,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,1998.0,The Great Battles of World War II: Battle of Russia,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,2002.0,Ali G Indahouse,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1237,1999.0,The Stars of Star Wars,Animation,Comedy,Family,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,1984.0,The Pope of Greenwich Village,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,1973.0,The Arena,Action,Adventure,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,1950.0,Destination Moon,Adventure,Drama,Sci-Fi,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1241,1945.0,The Story of G.I. Joe,Biography,Drama,War,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1242,2005.0,Billy Blanks: Tae Bo: Fat Blasting Cardio,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,1998.0,La Femme Nikita: Season 2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,2002.0,Sex with Strangers,Documentary,Drama,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,1994.0,Threesome,Comedy,Romance,Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1246,1994.0,Gunmen,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,2005.0,Warren Miller's Impact,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,2002.0,The Real Eve,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,1978.0,Taxi: Season 1,Short,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1250,1996.0,Brassed Off,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1251,2002.0,Frankenthumb,Animation,Comedy,Horror,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,1975.0,The Story of O,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,1949.0,The Barkleys of Broadway,Comedy,Musical,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1254,1957.0,Designing Woman,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1255,1985.0,Better Off Dead,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1256,1994.0,The Best of Friends: Vol. 4,Biography,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,2003.0,Tupperware!: American Experience,History,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,1942.0,Wake Island,Action,Drama,War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1259,2002.0,David Gilmour in Concert,Music,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1260,1999.0,Journey to the Center of the Earth,Action,Adventure,Family,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,2005.0,Mojados: Through the Night,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,1982.0,Dead Men Don't Wear Plaid,Comedy,Crime,Mystery,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1263,1979.0,Snake & Crane Arts of Shaolin,Action,Drama,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,2000.0,The Closet,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,1971.0,Women in Cages,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,2003.0,Ghosts of the Abyss,Documentary,Family,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,2001.0,Dr. Dolittle 2,Comedy,Family,Fantasy,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
