movieID	name	year	rating	votes	action	adventure	animation	biography	comedy	crime	documentary	drama	family	fantasy	film-noir	history	horror	music	musical	mystery	romance	sci-fi	short	sport	thriller	war	western	Topic 0	Topic 1	Topic 2	Topic 3	Topic 4
m306	copycat	1995	6.5	17335	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.39939833	0.217828445	0.091398488	0.138977952	0.152396786
m108	jaws	1975	8.3	140982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.174842514	0.381048117	0.091475674	0.138386275	0.21424742
m188	someone to watch over me	1987	6.1	3909	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.331605746	0.090743772	0.064557192	0.138116021	0.374977269
m80	halloween h20: 20 years later	1998	5.4	22353	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.421992789	0.093248115	0.104392003	0.137659784	0.242707309
m410	the lost world: jurassic park	1997	6	78169	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0.165479407	0.447228363	0.143044297	0.137640219	0.106607713
m463	one flew over the cuckoo's nest	1975	8.9	219739	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067793479	0.064052831	0.146254734	0.137572735	0.584326221
m268	beloved	1998	5.6	4014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.123446166	0.027251865	0.393765538	0.13740677	0.318129662
m421	leviathan	1989	5.3	4751	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0.1416882	0.446274763	0.060508183	0.137273902	0.214254953
m153	o brother where art thou?	2000	7.8	95628	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.048312757	0.081152263	0.255308642	0.137119342	0.478106996
m439	midnight express	1978	7.6	24103	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.143836502	0.107877377	0.101668607	0.137110335	0.509507179
m244	the anniversary party	2001	6.2	5809	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636181157	0.054865554	0.102329277	0.136620248	0.070003764
m74	ghostbusters ii	1989	6.1	45450	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.468338752	0.149352325	0.148320173	0.136450431	0.097538319
m265	beetle juice	1988	7.3	62164	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525317855	0.096296296	0.167440575	0.135655058	0.075290216
m177	shock treatment	1981	5.4	1884	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.484949093	0.074701195	0.240703851	0.135126162	0.064519699
m389	hostage	2005	6.6	37868	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.133723669	0.209098863	0.036610808	0.134733158	0.485833502
m112	knight moves	1992	5.8	3272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.423636549	0.275641026	0.098239723	0.134717135	0.067765568
m228	white squall	1996	6.4	8465	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205489505	0.28496991	0.143108763	0.13430207	0.232129752
m133	metro	1997	5.3	9601	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.219594367	0.198908429	0.049524965	0.132807762	0.399164477
m487	rambling rose	1991	6.6	2631	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195684755	0.027855297	0.498423773	0.13245478	0.145581395
m34	blade runner	1982	8.3	188735	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.264690588	0.366527994	0.102270757	0.132431964	0.134078696
m470	pet sematary ii	1992	4.2	6014	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.473856209	0.083710407	0.136500754	0.131473102	0.174459527
m304	contact	1997	7.4	75043	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.135887519	0.59326404	0.124325195	0.131335106	0.01518814
m426	lost souls	2000	4.6	6663	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.361301015	0.143567433	0.309785236	0.130861128	0.054485187
m490	the rocky horror picture show	1975	7.1	42713	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.35188308	0.168446693	0.289863219	0.130785085	0.059021922
m612	watchmen	2009	7.8	135229	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0.312540141	0.352761721	0.096258831	0.129576108	0.108863198
m327	dumb and dumberer: when harry met lloyd	2003	3.3	14984	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56679528	0.052228373	0.126265168	0.129508472	0.125202706
m176	shivers	1975	6.5	4940	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.343360434	0.209485095	0.122764228	0.128726287	0.195663957
m467	out of sight	1998	7.2	38595	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.1255824	0.070659385	0.035514826	0.128081706	0.640161683
m560	the believer	2001	7.3	11345	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212512413	0.165397771	0.370517489	0.127937769	0.123634558
m312	cruel intentions	1999	6.7	67532	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.599347568	0.042408066	0.176255437	0.127866746	0.054122183
m66	g.i. jane	1997	5.6	24068	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12264239	0.470868347	0.095518207	0.12745098	0.183520075
m523	the wedding date	2005	5.5	12340	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.422629223	0.333333333	0.061131461	0.127146927	0.055759056
m303	conspiracy theory	1997	6.5	36045	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0.241789743	0.341496853	0.151866392	0.126939615	0.137907397
m540	supergirl	1984	4.1	6576	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.266617791	0.148012382	0.384571522	0.126914304	0.073884001
m391	house on haunted hill	1999	5.3	23127	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.431586467	0.159750633	0.10669524	0.126371842	0.175595818
m214	the time machine	2002	5.7	32900	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.184233891	0.247970573	0.419393709	0.126331811	0.022070015
m605	who's your daddy?	2003	4.5	2267	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.521331458	0.073349529	0.204151217	0.126198696	0.0749691
m64	friday the 13th	2009	5.6	27499	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.332123726	0.121306376	0.170900294	0.126144807	0.249524797
m423	lone star	1996	7.6	14666	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0.158582214	0.10944077	0.155408566	0.125476047	0.451092403
m45	confidence	2003	6.8	17235	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.173808337	0.116218236	0.090184355	0.125103803	0.494685268
m511	shakespeare in love	1998	7.4	78654	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.028466948	0.024753868	0.805513361	0.124500703	0.01676512
m408	jerry maguire	1996	7.3	79706	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.423267189	0.070646434	0.123228281	0.124284364	0.258573731
m253	back to the future	1985	8.4	207376	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.284692755	0.314395725	0.044633035	0.124233852	0.232044633
m466	orgy of the dead	1965	2.5	1395	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.160078663	0.096558505	0.560078663	0.124090462	0.059193707
m454	natural born killers	1994	7.1	73047	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.194406095	0.162397096	0.143733701	0.12374086	0.375722248
m59	fast times at ridgemont high	1982	7.2	31710	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.590514607	0.045654565	0.040459602	0.123517907	0.199853319
m126	minority report	2002	7.7	137009	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.211362123	0.421750935	0.084063316	0.123200656	0.15962297
m601	what lies beneath	2000	6.5	46195	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.629180536	0.079331114	0.116817245	0.123157394	0.051513711
m496	rush hour 2	2001	6.5	52716	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.13184198	0.168121001	0.149928605	0.122745782	0.427362632
m495	route 9	1998	6	557	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189844201	0.154965699	0.052381868	0.122587677	0.480220555
m478	predator	1987	7.8	90730	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.07294686	0.428985507	0.085024155	0.122463768	0.29057971
m343	face/off	1997	7.3	103386	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.328393066	0.2692895	0.109853588	0.1219797	0.170484146
m12	airplane ii: the sequel	1982	5.8	15210	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.342820999	0.387940122	0.085916087	0.121758381	0.061564411
m432	man on the moon	1999	7.4	49915	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436025787	0.063936291	0.134015927	0.121501706	0.244520288
m394	hudson hawk	1991	5.4	22116	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208470354	0.187593423	0.230044843	0.121425012	0.252466368
m393	hellraiser iii: hell on earth	1992	5.1	7716	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.378803076	0.076005795	0.227460158	0.121252647	0.196478324
m458	never been kissed	1999	5.7	27409	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.652697309	0.062379297	0.056843054	0.121024849	0.107055491
m450	my girl 2	1994	4.8	5689	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.518423308	0.062220318	0.126963725	0.11896601	0.17342664
m154	an officer and a gentleman	1982	6.8	16883	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.289628065	0.110407134	0.107356565	0.118913528	0.373694708
m10	affliction	1997	6.9	7252	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.227938841	0.030806225	0.046322762	0.11877864	0.576153532
m226	the war of the worlds	1953	7.1	12239	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0.13510622	0.444444444	0.101023995	0.118752866	0.200672474
m134	metropolis	1927	8.4	40730	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.114143035	0.595862315	0.113072945	0.118601748	0.058319957
m67	godzilla	1998	4.9	60310	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0.192074911	0.443873473	0.109284001	0.118533744	0.13623387
m554	the relic	1997	5.4	10340	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.133740985	0.574945124	0.138705968	0.118480192	0.034127731
m252	a walk to remember	2002	7.1	38751	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.497509403	0.108874657	0.22262885	0.118430416	0.052556674
m517	sleepy hollow	1999	7.5	108951	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0.054635527	0.131564048	0.665180467	0.118188252	0.030431706
m341	the exorcist	1973	8.1	106383	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.243230376	0.080699875	0.445218116	0.117836101	0.113015533
m7	a nightmare on elm street 4: the dream master	1988	5.2	13590	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0.538797062	0.079889807	0.134297521	0.117768595	0.129247016
m136	mobsters	1991	5.5	3574	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039142162	0.051509769	0.156963358	0.117163345	0.635221367
m269	the big lebowski	1998	8.2	182170	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.130389718	0.082331399	0.082435047	0.11712272	0.587721117
m606	wild things	1998	6.6	40523	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.446439161	0.064370047	0.057145938	0.116825705	0.315219149
m94	the hustler	1961	8.2	25871	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.090141825	0.013616984	0.047376664	0.116766728	0.732097799
m163	punch-drunk love	2002	7.4	50312	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.502043296	0.0472167	0.014137398	0.11608129	0.320521317
m611	the world is not enough	1999	6.3	60047	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.059361972	0.584738082	0.187330071	0.115280044	0.053289831
m586	true romance	1993	7.9	74762	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.227659043	0.026871641	0.07024122	0.115235596	0.559992501
m373	good will hunting	1997	8.1	154419	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308056187	0.081320189	0.077239736	0.114794352	0.418589535
m347	fargo	1996	8.3	168176	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.085134701	0.058378081	0.014273257	0.114323741	0.72789022
m29	basic	2003	6.3	26295	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.132638889	0.442933007	0.088848039	0.113562092	0.222017974
m206	the rock	1996	7.3	109533	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.151362683	0.271698113	0.173584906	0.113207547	0.290146751
m372	goodfellas	1990	8.8	234582	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.176054975	0.041231127	0.073654665	0.112756485	0.596302749
m22	austin powers: international man of mystery	1997	7.1	75240	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208512744	0.348329621	0.266963623	0.11274437	0.063449641
m125	men in black	1997	7	121719	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.277705815	0.333909039	0.073834197	0.11175878	0.20279217
m486	quantum project	2000	4.8	47	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.172987359	0.344644045	0.238855622	0.111111111	0.132401863
m255	the adventures of buckaroo banzai across the 8th dimension	1984	6	10046	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.127014419	0.38273961	0.078138253	0.110899067	0.301208651
m292	the crying game	1992	7.3	21394	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.499538958	0.031581374	0.164668818	0.110573229	0.193637621
m189	spider-man	2002	7.4	169898	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0.429113324	0.227516991	0.104868026	0.110557926	0.127943733
m63	frankenstein	1931	8	23522	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.080858544	0.212230549	0.577944306	0.110185956	0.018780646
m156	panther	1995	5.9	1129	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074074074	0.165393916	0.110665648	0.110092911	0.53977345
m551	the haunting	1999	4.6	32086	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.487344865	0.149223102	0.213524871	0.109840711	0.040066452
m110	kalifornia	1993	6.7	21830	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.250906377	0.046385157	0.097355513	0.10897846	0.496374493
m120	the life of david gale	2003	7.3	38237	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.072823368	0.053820705	0.099693375	0.108407972	0.665254579
m526	spacejacked	1997	2.9	105	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.155880495	0.5496886	0.069591118	0.108403285	0.116436501
m338	escape from the planet of the apes	1971	6.1	7754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.188979964	0.39708561	0.223588342	0.108378871	0.081967213
m284	bringing out the dead	1999	6.8	31285	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.334513483	0.132117779	0.141322948	0.108337759	0.283708031
m56	even cowgirls get the blues	1993	4	3947	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.161060802	0.143165157	0.496406497	0.108236309	0.091131235
m361	jason goes to hell: the final friday	1993	4.1	8894	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.2800328	0.120131201	0.136326363	0.107216072	0.356293563
m88	high fidelity	2000	7.6	70464	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.61635772	0.052722021	0.072977222	0.106906512	0.151036525
m248	arctic blue	1993	4.8	464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.135126481	0.287928274	0.165033622	0.106884406	0.305027217
m19	american outlaws	2001	5.7	7425	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.134720974	0.080413297	0.354247779	0.106818409	0.323799541
m302	collateral	2004	7.8	106866	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.160719732	0.1301718	0.083663719	0.10638406	0.519060689
m584	tron	1982	6.7	25903	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.1600603	0.539859892	0.057196063	0.105701871	0.137181875
m597	virtuosity	1995	5.3	11191	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.230181842	0.524687763	0.078560797	0.105610561	0.060959037
m38	bottle rocket	1996	7.2	22303	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.443200083	0.12018458	0.070565666	0.105459636	0.260590035
m403	jaws 2	1978	5.6	18995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.280101134	0.306956403	0.051318847	0.105166052	0.256457565
m405	jaws: the revenge	1987	2.6	15727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.26111817	0.184314556	0.246293943	0.10426373	0.2040096
m484	vampyr	1932	7.6	4005	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.097660819	0.142105263	0.58128655	0.104093567	0.074853801
m147	the night of the hunter	1955	8.2	26211	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.080628542	0.021552464	0.514597287	0.103726601	0.279495106
m201	suspect zero	2004	5.8	9914	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0.189780449	0.531126036	0.060131181	0.103413063	0.115549271
m352	the fisher king	1991	7.5	28310	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.379761722	0.047655571	0.295392954	0.103338958	0.173850795
m360	jason lives: friday the 13th part vi	1986	5.3	9919	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.278901734	0.172607579	0.129897238	0.103082852	0.315510597
m160	plastic man	1999	6.7	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151819646	0.580805153	0.104605475	0.102286634	0.060483092
m8	a nightmare on elm street: the dream child	1989	4.7	11092	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0.544791667	0.055034722	0.123263889	0.102083333	0.174826389
m227	new nightmare	1994	6.3	14975	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0.573630517	0.100687514	0.135617654	0.101574629	0.088489687
m325	domino	2005	5.9	32949	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.170801605	0.184475559	0.123311226	0.101531155	0.419880455
m81	halloween: the curse of michael myers	1995	4.5	8743	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.457090082	0.128161409	0.204461495	0.10130719	0.108979824
m473	planet of the apes	2001	5.5	73596	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.032941489	0.51291758	0.332868433	0.100285581	0.020986916
m330	edtv	1999	6.1	21865	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.563137941	0.063808691	0.070457859	0.099620881	0.202974628
m274	blood simple.	1984	7.8	28901	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.252754171	0.057916273	0.034623859	0.099307523	0.555398174
m378	halloween 4: the return of michael myers	1988	5.6	11315	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.498589961	0.131979695	0.088099267	0.098477157	0.18285392
m434	halloween iii: season of the witch	1982	3.8	13037	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0.227606117	0.029806492	0.168929463	0.098392634	0.475265293
m137	monkeybone	2001	4.5	8258	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.460950973	0.076291369	0.175166297	0.098053708	0.189537653
m281	bound	1996	7.5	23772	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.227632983	0.038561195	0.046486816	0.097850937	0.589468069
m359	friday the 13th part iii	1982	5.1	11718	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.392156863	0.076184641	0.171364379	0.097017974	0.263276144
m588	u-turn	1973	5.8	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074808457	0.019663937	0.124428661	0.097004373	0.684094571
m155	panic room	2002	6.9	69824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.220170309	0.10095414	0.101159331	0.096850313	0.480865907
m536	dr. strangelove or: how i learned to stop worrying and love the bomb	1964	8.6	158529	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03277436	0.704668838	0.102465114	0.096553666	0.063538022
m290	catwoman	2004	3.2	35065	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482664892	0.150496478	0.194707938	0.095800743	0.07632995
m457	neuromancer	1988	9.3	48	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.150798383	0.480620155	0.08765653	0.0952097	0.185715232
m348	fight club	1999	8.8	391697	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.413657855	0.255748979	0.116645175	0.095153664	0.118794326
m299	clerks.	1994	8	90972	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47536628	0.092158202	0.095422455	0.094182545	0.242870518
m488	red white black & blue	2006	6.3	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182828283	0.125901876	0.164357864	0.093578644	0.433333333
m509	the searchers	1956	8.1	30138	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.021872864	0.096908939	0.464570517	0.092807777	0.323839903
m217	there's something about mary	1998	7.2	97546	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.479880717	0.037837419	0.069865613	0.092637775	0.319778475
m1	1492: conquest of paradise	1992	6.2	10421	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.040344693	0.273403839	0.549418984	0.092570832	0.044261653
m461	a nightmare on elm street 3: dream warriors	1987	6.3	17734	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0.51209089	0.121846988	0.172816344	0.092453617	0.100792162
m194	star trek iv: the voyage home	1986	7.3	26423	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.04835306	0.734516928	0.083035141	0.092439673	0.041655198
m556	the x files	1998	6.8	39090	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0.063318113	0.684018265	0.088462709	0.092054795	0.072146119
m409	jurassic park iii	2001	5.7	62564	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.267223382	0.478659244	0.091742055	0.091742055	0.070633264
m516	sister act	1992	5.9	25196	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.248120947	0.061289353	0.455095993	0.091697805	0.143795903
m382	happy campers	2001	5.4	1785	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574374839	0.093494887	0.180888545	0.091174701	0.060067028
m371	gone in sixty seconds	2000	6	74474	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.199170813	0.165561083	0.134383637	0.091044776	0.40983969
m430	manhunt	2003	8.7	736	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.197219419	0.319430429	0.030384572	0.091041597	0.361923983
m197	star trek vi: the undiscovered country	1991	7.2	23751	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.028964862	0.768340456	0.092651947	0.090752612	0.019290123
m93	human nature	2001	6.3	10017	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340214917	0.059393362	0.459478058	0.090254619	0.050659044
